dt_txt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,main,description,clouds,wind_speed,wind_degree,date,day,time_of_record
2021-01-22 17:30:00+05:30,19.3,19.3,21.71,1013,1013,986,48,Clear,clear sky,0,1.64,126,2021-01-22,Friday,17:30:00
2021-01-22 20:30:00+05:30,18.37,18.37,18.75,1013,1013,987,40,Clear,clear sky,0,2.54,122,2021-01-22,Friday,20:30:00
2021-01-22 23:30:00+05:30,16.93,16.92,16.93,1014,1014,988,37,Clear,clear sky,0,2.78,114,2021-01-22,Friday,23:30:00
2021-01-23 02:30:00+05:30,15.58,15.57,15.58,1012,1012,986,37,Clear,clear sky,4,3.27,129,2021-01-23,Saturday,02:30:00
2021-01-23 05:30:00+05:30,14.43,14.43,14.43,1011,1011,985,37,Clear,clear sky,8,3.57,119,2021-01-23,Saturday,05:30:00
2021-01-23 08:30:00+05:30,14.62,14.62,14.62,1012,1012,986,36,Clear,clear sky,0,4.04,137,2021-01-23,Saturday,08:30:00
2021-01-23 11:30:00+05:30,19.82,19.82,19.82,1012,1012,986,30,Clear,clear sky,1,4.87,141,2021-01-23,Saturday,11:30:00
2021-01-23 14:30:00+05:30,23.2,23.2,23.2,1009,1009,984,29,Clouds,scattered clouds,39,5.26,148,2021-01-23,Saturday,14:30:00
2021-01-23 17:30:00+05:30,21.31,21.31,21.31,1008,1008,982,37,Clouds,broken clouds,56,4.53,126,2021-01-23,Saturday,17:30:00
2021-01-23 20:30:00+05:30,19.2,19.2,19.2,1010,1010,984,40,Clouds,few clouds,18,3.95,119,2021-01-23,Saturday,20:30:00
2021-01-23 23:30:00+05:30,17.54,17.54,17.54,1011,1011,985,42,Clouds,few clouds,15,2.68,151,2021-01-23,Saturday,23:30:00
2021-01-24 02:30:00+05:30,15.89,15.89,15.89,1012,1012,986,47,Clear,clear sky,8,1.21,143,2021-01-24,Sunday,02:30:00
2021-01-24 05:30:00+05:30,14.42,14.42,14.42,1012,1012,986,51,Clouds,few clouds,15,0.84,91,2021-01-24,Sunday,05:30:00
2021-01-24 08:30:00+05:30,14.68,14.68,14.68,1014,1014,988,51,Clear,clear sky,0,0.88,59,2021-01-24,Sunday,08:30:00
2021-01-24 11:30:00+05:30,19.98,19.98,19.98,1015,1015,989,37,Clear,clear sky,0,0.26,18,2021-01-24,Sunday,11:30:00
2021-01-24 14:30:00+05:30,22.58,22.58,22.58,1013,1013,987,31,Clear,clear sky,0,1.19,287,2021-01-24,Sunday,14:30:00
2021-01-24 17:30:00+05:30,20.82,20.82,20.82,1012,1012,987,36,Clear,clear sky,0,2.76,301,2021-01-24,Sunday,17:30:00
2021-01-24 20:30:00+05:30,17.83,17.83,17.83,1015,1015,989,33,Clear,clear sky,0,3.62,306,2021-01-24,Sunday,20:30:00
2021-01-24 23:30:00+05:30,15.83,15.83,15.83,1016,1016,990,33,Clear,clear sky,0,3.01,313,2021-01-24,Sunday,23:30:00
2021-01-25 02:30:00+05:30,14.35,14.35,14.35,1015,1015,989,36,Clear,clear sky,0,3.01,303,2021-01-25,Monday,02:30:00
2021-01-25 05:30:00+05:30,13.14,13.14,13.14,1014,1014,988,39,Clear,clear sky,0,2.97,311,2021-01-25,Monday,05:30:00
2021-01-25 08:30:00+05:30,13.4,13.4,13.4,1016,1016,990,40,Clear,clear sky,0,2.98,314,2021-01-25,Monday,08:30:00
2021-01-25 11:30:00+05:30,19.0,19.0,19.0,1017,1017,991,32,Clear,clear sky,0,2.59,303,2021-01-25,Monday,11:30:00
2021-01-25 14:30:00+05:30,22.03,22.03,22.03,1014,1014,988,30,Clear,clear sky,0,2.63,283,2021-01-25,Monday,14:30:00
2021-01-25 17:30:00+05:30,20.23,20.23,20.23,1013,1013,988,34,Clear,clear sky,0,2.67,291,2021-01-25,Monday,17:30:00
2021-01-25 20:30:00+05:30,17.48,17.48,17.48,1015,1015,989,36,Clear,clear sky,0,2.55,276,2021-01-25,Monday,20:30:00
2021-01-25 23:30:00+05:30,15.62,15.62,15.62,1015,1015,989,33,Clear,clear sky,0,2.5,284,2021-01-25,Monday,23:30:00
2021-01-26 02:30:00+05:30,14.18,14.18,14.18,1014,1014,988,37,Clear,clear sky,0,2.14,294,2021-01-26,Tuesday,02:30:00
2021-01-26 05:30:00+05:30,13.09,13.09,13.09,1013,1013,987,38,Clear,clear sky,0,2.32,290,2021-01-26,Tuesday,05:30:00
2021-01-26 08:30:00+05:30,13.48,13.48,13.48,1015,1015,989,36,Clear,clear sky,0,1.83,296,2021-01-26,Tuesday,08:30:00
2021-01-26 11:30:00+05:30,19.23,19.23,19.23,1016,1016,990,26,Clear,clear sky,0,1.75,296,2021-01-26,Tuesday,11:30:00
2021-01-26 14:30:00+05:30,22.17,22.17,22.17,1013,1013,988,23,Clear,clear sky,0,1.52,248,2021-01-26,Tuesday,14:30:00
2021-01-26 17:30:00+05:30,20.34,20.34,20.34,1012,1012,987,26,Clear,clear sky,0,1.67,268,2021-01-26,Tuesday,17:30:00
2021-01-26 20:30:00+05:30,17.6,17.6,17.6,1014,1014,988,31,Clear,clear sky,0,1.96,268,2021-01-26,Tuesday,20:30:00
2021-01-26 23:30:00+05:30,15.83,15.83,15.83,1015,1015,988,33,Clear,clear sky,0,1.82,294,2021-01-26,Tuesday,23:30:00
2021-01-27 02:30:00+05:30,14.44,14.44,14.44,1013,1013,987,35,Clear,clear sky,0,1.08,305,2021-01-27,Wednesday,02:30:00
2021-01-27 05:30:00+05:30,13.36,13.36,13.36,1013,1013,987,38,Clear,clear sky,0,1.58,312,2021-01-27,Wednesday,05:30:00
2021-01-27 08:30:00+05:30,14.06,14.06,14.06,1015,1015,989,37,Clear,clear sky,0,1.22,319,2021-01-27,Wednesday,08:30:00
2021-01-27 11:30:00+05:30,20.13,20.13,20.13,1016,1016,990,25,Clear,clear sky,0,1.03,282,2021-01-27,Wednesday,11:30:00
2021-01-27 14:30:00+05:30,22.47,22.47,22.47,1013,1013,988,25,Clear,clear sky,0,1.61,284,2021-01-27,Wednesday,14:30:00
2021-01-23 17:30:00+05:30,19.78,19.78,20.52,1010,1010,984,47,Clear,clear sky,0,3.64,128,2021-01-23,Saturday,17:30:00
2021-01-23 20:30:00+05:30,18.7,18.6,18.7,1012,1012,986,45,Clear,clear sky,2,3.95,128,2021-01-23,Saturday,20:30:00
2021-01-23 23:30:00+05:30,17.06,16.92,17.06,1012,1012,987,48,Clear,clear sky,1,2.74,187,2021-01-23,Saturday,23:30:00
2021-01-24 02:30:00+05:30,15.05,15.02,15.05,1012,1012,986,49,Clear,clear sky,0,1.33,271,2021-01-24,Sunday,02:30:00
2021-01-24 05:30:00+05:30,13.16,13.16,13.16,1013,1013,986,52,Clear,clear sky,0,2.03,296,2021-01-24,Sunday,05:30:00
2021-01-24 08:30:00+05:30,12.7,12.7,12.7,1015,1015,989,58,Clear,clear sky,0,2.55,308,2021-01-24,Sunday,08:30:00
2021-01-24 11:30:00+05:30,18.41,18.41,18.41,1016,1016,990,35,Clear,clear sky,0,2.76,307,2021-01-24,Sunday,11:30:00
2021-01-24 14:30:00+05:30,21.48,21.48,21.48,1014,1014,988,23,Clear,clear sky,0,2.57,288,2021-01-24,Sunday,14:30:00
2021-01-24 17:30:00+05:30,19.37,19.37,19.37,1014,1014,988,26,Clear,clear sky,0,2.55,286,2021-01-24,Sunday,17:30:00
2021-01-24 20:30:00+05:30,16.66,16.66,16.66,1016,1016,990,32,Clear,clear sky,0,1.93,278,2021-01-24,Sunday,20:30:00
2021-01-24 23:30:00+05:30,14.86,14.86,14.86,1016,1016,990,40,Clear,clear sky,0,2.2,289,2021-01-24,Sunday,23:30:00
2021-01-25 02:30:00+05:30,13.5,13.5,13.5,1015,1015,989,42,Clear,clear sky,0,1.84,312,2021-01-25,Monday,02:30:00
2021-01-25 05:30:00+05:30,12.42,12.42,12.42,1015,1015,988,45,Clear,clear sky,0,1.81,303,2021-01-25,Monday,05:30:00
2021-01-25 08:30:00+05:30,12.83,12.83,12.83,1017,1017,991,46,Clear,clear sky,0,1.83,312,2021-01-25,Monday,08:30:00
2021-01-25 11:30:00+05:30,18.58,18.58,18.58,1018,1018,992,30,Clear,clear sky,0,1.99,307,2021-01-25,Monday,11:30:00
2021-01-25 14:30:00+05:30,21.45,21.45,21.45,1015,1015,990,23,Clear,clear sky,0,2.06,283,2021-01-25,Monday,14:30:00
2021-01-25 17:30:00+05:30,19.62,19.62,19.62,1014,1014,988,28,Clear,clear sky,0,2.2,296,2021-01-25,Monday,17:30:00
2021-01-25 20:30:00+05:30,16.85,16.85,16.85,1016,1016,990,35,Clear,clear sky,0,1.84,291,2021-01-25,Monday,20:30:00
2021-01-25 23:30:00+05:30,15.15,15.15,15.15,1016,1016,990,36,Clear,clear sky,0,2.17,282,2021-01-25,Monday,23:30:00
2021-01-26 02:30:00+05:30,13.71,13.71,13.71,1015,1015,989,38,Clear,clear sky,0,1.7,296,2021-01-26,Tuesday,02:30:00
2021-01-26 05:30:00+05:30,12.32,12.32,12.32,1015,1015,988,41,Clear,clear sky,0,1.85,314,2021-01-26,Tuesday,05:30:00
2021-01-26 08:30:00+05:30,13.19,13.19,13.19,1016,1016,990,39,Clear,clear sky,0,1.37,301,2021-01-26,Tuesday,08:30:00
2021-01-26 11:30:00+05:30,19.08,19.08,19.08,1017,1017,991,27,Clear,clear sky,0,1.65,287,2021-01-26,Tuesday,11:30:00
2021-01-26 14:30:00+05:30,21.81,21.81,21.81,1014,1014,988,22,Clear,clear sky,0,2.01,260,2021-01-26,Tuesday,14:30:00
2021-01-26 17:30:00+05:30,19.88,19.88,19.88,1013,1013,987,25,Clear,clear sky,0,1.99,284,2021-01-26,Tuesday,17:30:00
2021-01-26 20:30:00+05:30,17.33,17.33,17.33,1015,1015,989,30,Clear,clear sky,0,1.29,298,2021-01-26,Tuesday,20:30:00
2021-01-26 23:30:00+05:30,15.63,15.63,15.63,1015,1015,989,37,Clear,clear sky,0,1.66,291,2021-01-26,Tuesday,23:30:00
2021-01-27 02:30:00+05:30,14.12,14.12,14.12,1015,1015,988,45,Clear,clear sky,0,1.78,319,2021-01-27,Wednesday,02:30:00
2021-01-27 05:30:00+05:30,13.05,13.05,13.05,1014,1014,988,50,Clear,clear sky,0,2.18,318,2021-01-27,Wednesday,05:30:00
2021-01-27 08:30:00+05:30,13.65,13.65,13.65,1016,1016,990,48,Clear,clear sky,0,1.81,321,2021-01-27,Wednesday,08:30:00
2021-01-27 11:30:00+05:30,19.81,19.81,19.81,1017,1017,991,29,Clear,clear sky,0,2.23,327,2021-01-27,Wednesday,11:30:00
2021-01-27 14:30:00+05:30,22.74,22.74,22.74,1014,1014,988,21,Clear,clear sky,0,2.9,318,2021-01-27,Wednesday,14:30:00
2021-01-27 17:30:00+05:30,20.58,20.58,20.58,1013,1013,987,26,Clear,clear sky,0,2.34,318,2021-01-27,Wednesday,17:30:00
2021-01-27 20:30:00+05:30,17.15,17.15,17.15,1015,1015,989,32,Clear,clear sky,0,1.39,338,2021-01-27,Wednesday,20:30:00
2021-01-27 23:30:00+05:30,15.63,15.63,15.63,1016,1016,990,34,Clear,clear sky,0,1.31,312,2021-01-27,Wednesday,23:30:00
2021-01-28 02:30:00+05:30,14.17,14.17,14.17,1015,1015,989,37,Clear,clear sky,0,1.77,328,2021-01-28,Thursday,02:30:00
2021-01-28 05:30:00+05:30,12.67,12.67,12.67,1015,1015,988,40,Clear,clear sky,0,1.9,329,2021-01-28,Thursday,05:30:00
2021-01-28 08:30:00+05:30,13.36,13.36,13.36,1017,1017,991,38,Clear,clear sky,0,1.69,322,2021-01-28,Thursday,08:30:00
2021-01-28 11:30:00+05:30,19.39,19.39,19.39,1018,1018,992,26,Clear,clear sky,0,2.29,310,2021-01-28,Thursday,11:30:00
2021-01-28 14:30:00+05:30,22.27,22.27,22.27,1015,1015,990,21,Clear,clear sky,0,2.91,305,2021-01-28,Thursday,14:30:00
2021-01-24 17:30:00+05:30,17.2,17.2,19.5,1015,1015,988,60,Clear,clear sky,0,3.13,298,2021-01-24,Sunday,17:30:00
2021-01-24 20:30:00+05:30,16.27,16.27,16.62,1016,1016,990,44,Clear,clear sky,0,2.44,288,2021-01-24,Sunday,20:30:00
2021-01-24 23:30:00+05:30,14.63,14.61,14.63,1016,1016,990,39,Clear,clear sky,0,1.97,297,2021-01-24,Sunday,23:30:00
2021-01-25 02:30:00+05:30,13.3,13.29,13.3,1016,1016,989,39,Clear,clear sky,0,1.86,306,2021-01-25,Monday,02:30:00
2021-01-25 05:30:00+05:30,12.07,12.07,12.07,1015,1015,989,43,Clear,clear sky,0,1.97,299,2021-01-25,Monday,05:30:00
2021-01-25 08:30:00+05:30,12.5,12.5,12.5,1018,1018,991,42,Clear,clear sky,0,2.19,296,2021-01-25,Monday,08:30:00
2021-01-25 11:30:00+05:30,18.06,18.06,18.06,1018,1018,992,34,Clear,clear sky,0,1.99,322,2021-01-25,Monday,11:30:00
2021-01-25 14:30:00+05:30,21.15,21.15,21.15,1016,1016,990,24,Clear,clear sky,0,1.48,270,2021-01-25,Monday,14:30:00
2021-01-25 17:30:00+05:30,19.35,19.35,19.35,1015,1015,989,27,Clear,clear sky,0,1.8,297,2021-01-25,Monday,17:30:00
2021-01-25 20:30:00+05:30,16.9,16.9,16.9,1016,1016,990,32,Clear,clear sky,0,1.79,286,2021-01-25,Monday,20:30:00
2021-01-25 23:30:00+05:30,15.13,15.13,15.13,1016,1016,990,35,Clear,clear sky,0,2.23,274,2021-01-25,Monday,23:30:00
2021-01-26 02:30:00+05:30,13.73,13.73,13.73,1015,1015,989,38,Clear,clear sky,0,2.29,296,2021-01-26,Tuesday,02:30:00
2021-01-26 05:30:00+05:30,12.46,12.46,12.46,1015,1015,989,45,Clear,clear sky,0,1.9,315,2021-01-26,Tuesday,05:30:00
2021-01-26 08:30:00+05:30,12.91,12.91,12.91,1017,1017,991,51,Clear,clear sky,0,1.91,316,2021-01-26,Tuesday,08:30:00
2021-01-26 11:30:00+05:30,19.03,19.03,19.03,1017,1017,991,36,Clear,clear sky,0,2.1,317,2021-01-26,Tuesday,11:30:00
2021-01-26 14:30:00+05:30,21.89,21.89,21.89,1014,1014,989,25,Clear,clear sky,0,2.27,306,2021-01-26,Tuesday,14:30:00
2021-01-26 17:30:00+05:30,20.15,20.15,20.15,1014,1014,988,30,Clear,clear sky,0,2.48,310,2021-01-26,Tuesday,17:30:00
2021-01-26 20:30:00+05:30,16.88,16.88,16.88,1015,1015,989,39,Clear,clear sky,0,1.93,338,2021-01-26,Tuesday,20:30:00
2021-01-26 23:30:00+05:30,15.16,15.16,15.16,1016,1016,990,41,Clear,clear sky,0,1.43,299,2021-01-26,Tuesday,23:30:00
2021-01-27 02:30:00+05:30,13.51,13.51,13.51,1015,1015,989,39,Clear,clear sky,0,1.9,310,2021-01-27,Wednesday,02:30:00
2021-01-27 05:30:00+05:30,12.34,12.34,12.34,1015,1015,988,40,Clear,clear sky,0,2.16,308,2021-01-27,Wednesday,05:30:00
2021-01-27 08:30:00+05:30,12.92,12.92,12.92,1017,1017,990,38,Clear,clear sky,0,1.69,309,2021-01-27,Wednesday,08:30:00
2021-01-27 11:30:00+05:30,18.85,18.85,18.85,1017,1017,991,26,Clear,clear sky,0,2.55,307,2021-01-27,Wednesday,11:30:00
2021-01-27 14:30:00+05:30,21.95,21.95,21.95,1014,1014,989,21,Clear,clear sky,0,3.13,308,2021-01-27,Wednesday,14:30:00
2021-01-27 17:30:00+05:30,19.85,19.85,19.85,1013,1013,988,25,Clear,clear sky,0,2.33,310,2021-01-27,Wednesday,17:30:00
2021-01-27 20:30:00+05:30,16.29,16.29,16.29,1015,1015,989,31,Clear,clear sky,0,1.51,333,2021-01-27,Wednesday,20:30:00
2021-01-27 23:30:00+05:30,14.74,14.74,14.74,1016,1016,990,35,Clear,clear sky,0,1.46,299,2021-01-27,Wednesday,23:30:00
2021-01-28 02:30:00+05:30,13.32,13.32,13.32,1015,1015,989,37,Clear,clear sky,0,1.82,317,2021-01-28,Thursday,02:30:00
2021-01-28 05:30:00+05:30,11.97,11.97,11.97,1015,1015,988,41,Clear,clear sky,0,1.77,333,2021-01-28,Thursday,05:30:00
2021-01-28 08:30:00+05:30,12.71,12.71,12.71,1017,1017,991,40,Clear,clear sky,0,1.69,326,2021-01-28,Thursday,08:30:00
2021-01-28 11:30:00+05:30,18.79,18.79,18.79,1018,1018,992,27,Clear,clear sky,0,1.9,316,2021-01-28,Thursday,11:30:00
2021-01-28 14:30:00+05:30,21.66,21.66,21.66,1015,1015,990,22,Clear,clear sky,0,2.47,302,2021-01-28,Thursday,14:30:00
2021-01-28 17:30:00+05:30,19.83,19.83,19.83,1015,1015,989,25,Clear,clear sky,0,2.33,307,2021-01-28,Thursday,17:30:00
2021-01-28 20:30:00+05:30,16.48,16.48,16.48,1017,1017,990,31,Clear,clear sky,0,1.89,323,2021-01-28,Thursday,20:30:00
2021-01-28 23:30:00+05:30,14.77,14.77,14.77,1017,1017,991,35,Clear,clear sky,0,1.69,304,2021-01-28,Thursday,23:30:00
2021-01-29 02:30:00+05:30,13.25,13.25,13.25,1016,1016,990,37,Clear,clear sky,0,2.34,313,2021-01-29,Friday,02:30:00
2021-01-29 05:30:00+05:30,12.04,12.04,12.04,1016,1016,990,40,Clear,clear sky,0,1.99,313,2021-01-29,Friday,05:30:00
2021-01-29 08:30:00+05:30,12.32,12.32,12.32,1018,1018,992,39,Clear,clear sky,0,2.43,311,2021-01-29,Friday,08:30:00
2021-01-29 11:30:00+05:30,18.6,18.6,18.6,1018,1018,992,26,Clear,clear sky,0,2.88,307,2021-01-29,Friday,11:30:00
2021-01-29 14:30:00+05:30,21.67,21.67,21.67,1015,1015,990,22,Clear,clear sky,0,3.84,303,2021-01-29,Friday,14:30:00
2021-01-25 17:30:00+05:30,17.69,17.69,18.41,1017,1017,989,50,Clear,clear sky,10,1.55,278,2021-01-25,Monday,17:30:00
2021-01-25 20:30:00+05:30,16.24,16.03,16.24,1017,1017,991,40,Clear,clear sky,4,1.47,285,2021-01-25,Monday,20:30:00
2021-01-25 23:30:00+05:30,14.46,14.29,14.46,1017,1017,991,38,Clear,clear sky,1,1.8,290,2021-01-25,Monday,23:30:00
2021-01-26 02:30:00+05:30,12.97,12.94,12.97,1015,1015,989,39,Clear,clear sky,0,1.9,292,2021-01-26,Tuesday,02:30:00
2021-01-26 05:30:00+05:30,11.6,11.6,11.6,1016,1016,989,43,Clear,clear sky,0,1.67,315,2021-01-26,Tuesday,05:30:00
2021-01-26 08:30:00+05:30,12.35,12.35,12.35,1017,1017,991,41,Clear,clear sky,0,1.7,314,2021-01-26,Tuesday,08:30:00
2021-01-26 11:30:00+05:30,18.39,18.39,18.39,1018,1018,992,34,Clear,clear sky,0,1.93,314,2021-01-26,Tuesday,11:30:00
2021-01-26 14:30:00+05:30,21.4,21.4,21.4,1015,1015,989,26,Clear,clear sky,0,2.24,309,2021-01-26,Tuesday,14:30:00
2021-01-26 17:30:00+05:30,19.76,19.76,19.76,1014,1014,988,31,Clear,clear sky,0,2.33,306,2021-01-26,Tuesday,17:30:00
2021-01-26 20:30:00+05:30,16.57,16.57,16.57,1015,1015,989,39,Clear,clear sky,0,1.78,333,2021-01-26,Tuesday,20:30:00
2021-01-26 23:30:00+05:30,14.96,14.96,14.96,1016,1016,990,43,Clear,clear sky,0,1.36,309,2021-01-26,Tuesday,23:30:00
2021-01-27 02:30:00+05:30,13.42,13.42,13.42,1015,1015,989,44,Clear,clear sky,0,1.8,311,2021-01-27,Wednesday,02:30:00
2021-01-27 05:30:00+05:30,12.3,12.3,12.3,1015,1015,989,43,Clear,clear sky,0,2.09,305,2021-01-27,Wednesday,05:30:00
2021-01-27 08:30:00+05:30,12.87,12.87,12.87,1017,1017,990,41,Clear,clear sky,0,1.7,305,2021-01-27,Wednesday,08:30:00
2021-01-27 11:30:00+05:30,18.76,18.76,18.76,1017,1017,991,28,Clear,clear sky,0,2.48,309,2021-01-27,Wednesday,11:30:00
2021-01-27 14:30:00+05:30,21.84,21.84,21.84,1015,1015,989,22,Clear,clear sky,0,2.91,304,2021-01-27,Wednesday,14:30:00
2021-01-27 17:30:00+05:30,19.77,19.77,19.77,1013,1013,988,25,Clear,clear sky,0,2.16,308,2021-01-27,Wednesday,17:30:00
2021-01-27 20:30:00+05:30,16.37,16.37,16.37,1015,1015,989,32,Clear,clear sky,0,1.49,344,2021-01-27,Wednesday,20:30:00
2021-01-27 23:30:00+05:30,14.76,14.76,14.76,1016,1016,990,35,Clear,clear sky,0,1.28,305,2021-01-27,Wednesday,23:30:00
2021-01-28 02:30:00+05:30,13.3,13.3,13.3,1015,1015,989,38,Clear,clear sky,0,1.33,314,2021-01-28,Thursday,02:30:00
2021-01-28 05:30:00+05:30,12.02,12.02,12.02,1014,1014,988,41,Clear,clear sky,0,1.68,337,2021-01-28,Thursday,05:30:00
2021-01-28 08:30:00+05:30,12.85,12.85,12.85,1017,1017,991,39,Clear,clear sky,0,0.89,345,2021-01-28,Thursday,08:30:00
2021-01-28 11:30:00+05:30,19.17,19.17,19.17,1018,1018,992,26,Clear,clear sky,0,1.0,310,2021-01-28,Thursday,11:30:00
2021-01-28 14:30:00+05:30,21.79,21.79,21.79,1015,1015,990,21,Clear,clear sky,0,2.09,317,2021-01-28,Thursday,14:30:00
2021-01-28 17:30:00+05:30,19.9,19.9,19.9,1015,1015,989,24,Clear,clear sky,0,2.56,314,2021-01-28,Thursday,17:30:00
2021-01-28 20:30:00+05:30,16.56,16.56,16.56,1017,1017,991,30,Clear,clear sky,0,2.08,337,2021-01-28,Thursday,20:30:00
2021-01-28 23:30:00+05:30,14.95,14.95,14.95,1018,1018,991,33,Clear,clear sky,0,1.36,324,2021-01-28,Thursday,23:30:00
2021-01-29 02:30:00+05:30,13.31,13.31,13.31,1017,1017,991,37,Clear,clear sky,0,1.94,334,2021-01-29,Friday,02:30:00
2021-01-29 05:30:00+05:30,12.12,12.12,12.12,1017,1017,990,39,Clear,clear sky,0,2.31,324,2021-01-29,Friday,05:30:00
2021-01-29 08:30:00+05:30,12.68,12.68,12.68,1018,1018,992,37,Clear,clear sky,0,1.85,324,2021-01-29,Friday,08:30:00
2021-01-29 11:30:00+05:30,19.08,19.08,19.08,1019,1019,993,25,Clear,clear sky,0,2.42,305,2021-01-29,Friday,11:30:00
2021-01-29 14:30:00+05:30,21.97,21.97,21.97,1016,1016,990,20,Clear,clear sky,0,3.68,305,2021-01-29,Friday,14:30:00
2021-01-29 17:30:00+05:30,19.87,19.87,19.87,1015,1015,989,24,Clear,clear sky,0,3.29,316,2021-01-29,Friday,17:30:00
2021-01-29 20:30:00+05:30,16.42,16.42,16.42,1016,1016,990,30,Clear,clear sky,0,2.22,327,2021-01-29,Friday,20:30:00
2021-01-29 23:30:00+05:30,14.56,14.56,14.56,1017,1017,991,34,Clear,clear sky,0,2.47,299,2021-01-29,Friday,23:30:00
2021-01-30 02:30:00+05:30,12.91,12.91,12.91,1016,1016,989,36,Clear,clear sky,0,2.36,301,2021-01-30,Saturday,02:30:00
2021-01-30 05:30:00+05:30,11.73,11.73,11.73,1015,1015,989,39,Clear,clear sky,0,2.35,290,2021-01-30,Saturday,05:30:00
2021-01-30 08:30:00+05:30,12.03,12.03,12.03,1017,1017,991,39,Clear,clear sky,0,2.78,296,2021-01-30,Saturday,08:30:00
2021-01-30 11:30:00+05:30,17.75,17.75,17.75,1018,1018,992,28,Clear,clear sky,0,3.63,303,2021-01-30,Saturday,11:30:00
2021-01-30 14:30:00+05:30,20.97,20.97,20.97,1015,1015,989,22,Clear,clear sky,0,4.15,307,2021-01-30,Saturday,14:30:00
2021-01-26 17:30:00+05:30,19.2,19.2,19.41,1016,1016,989,33,Clear,clear sky,0,2.58,309,2021-01-26,Tuesday,17:30:00
2021-01-26 20:30:00+05:30,16.72,16.09,16.72,1016,1016,990,37,Clear,clear sky,0,1.58,327,2021-01-26,Tuesday,20:30:00
2021-01-26 23:30:00+05:30,14.8,14.51,14.8,1017,1017,990,37,Clear,clear sky,0,1.58,305,2021-01-26,Tuesday,23:30:00
2021-01-27 02:30:00+05:30,13.11,13.06,13.11,1015,1015,989,39,Clear,clear sky,0,1.98,315,2021-01-27,Wednesday,02:30:00
2021-01-27 05:30:00+05:30,12.01,12.01,12.01,1016,1016,989,42,Clear,clear sky,0,2.06,302,2021-01-27,Wednesday,05:30:00
2021-01-27 08:30:00+05:30,12.37,12.37,12.37,1018,1018,991,41,Clear,clear sky,0,2.26,304,2021-01-27,Wednesday,08:30:00
2021-01-27 11:30:00+05:30,18.42,18.42,18.42,1018,1018,992,28,Clear,clear sky,0,2.77,309,2021-01-27,Wednesday,11:30:00
2021-01-27 14:30:00+05:30,21.73,21.73,21.73,1015,1015,989,22,Clear,clear sky,0,3.53,312,2021-01-27,Wednesday,14:30:00
2021-01-27 17:30:00+05:30,19.59,19.59,19.59,1014,1014,988,25,Clear,clear sky,0,2.42,313,2021-01-27,Wednesday,17:30:00
2021-01-27 20:30:00+05:30,16.28,16.28,16.28,1016,1016,990,32,Clear,clear sky,0,1.87,331,2021-01-27,Wednesday,20:30:00
2021-01-27 23:30:00+05:30,14.57,14.57,14.57,1016,1016,990,35,Clear,clear sky,0,1.59,318,2021-01-27,Wednesday,23:30:00
2021-01-28 02:30:00+05:30,13.01,13.01,13.01,1015,1015,989,38,Clear,clear sky,0,1.92,310,2021-01-28,Thursday,02:30:00
2021-01-28 05:30:00+05:30,11.99,11.99,11.99,1015,1015,989,40,Clear,clear sky,0,1.46,317,2021-01-28,Thursday,05:30:00
2021-01-28 08:30:00+05:30,12.82,12.82,12.82,1018,1018,991,39,Clear,clear sky,0,1.25,321,2021-01-28,Thursday,08:30:00
2021-01-28 11:30:00+05:30,18.7,18.7,18.7,1018,1018,992,26,Clear,clear sky,0,2.03,321,2021-01-28,Thursday,11:30:00
2021-01-28 14:30:00+05:30,21.72,21.72,21.72,1016,1016,991,21,Clear,clear sky,0,2.65,306,2021-01-28,Thursday,14:30:00
2021-01-28 17:30:00+05:30,19.65,19.65,19.65,1015,1015,989,25,Clear,clear sky,0,2.18,310,2021-01-28,Thursday,17:30:00
2021-01-28 20:30:00+05:30,16.24,16.24,16.24,1017,1017,991,31,Clear,clear sky,0,1.63,335,2021-01-28,Thursday,20:30:00
2021-01-28 23:30:00+05:30,14.67,14.67,14.67,1018,1018,991,34,Clear,clear sky,0,1.4,299,2021-01-28,Thursday,23:30:00
2021-01-29 02:30:00+05:30,13.39,13.39,13.39,1017,1017,991,37,Clear,clear sky,0,1.72,328,2021-01-29,Friday,02:30:00
2021-01-29 05:30:00+05:30,11.98,11.98,11.98,1017,1017,990,39,Clear,clear sky,0,1.46,321,2021-01-29,Friday,05:30:00
2021-01-29 08:30:00+05:30,12.89,12.89,12.89,1019,1019,993,37,Clear,clear sky,0,1.53,310,2021-01-29,Friday,08:30:00
2021-01-29 11:30:00+05:30,18.81,18.81,18.81,1019,1019,993,25,Clear,clear sky,0,2.58,296,2021-01-29,Friday,11:30:00
2021-01-29 14:30:00+05:30,21.79,21.79,21.79,1017,1017,991,21,Clear,clear sky,0,4.0,308,2021-01-29,Friday,14:30:00
2021-01-29 17:30:00+05:30,19.76,19.76,19.76,1016,1016,990,24,Clear,clear sky,0,3.42,320,2021-01-29,Friday,17:30:00
2021-01-29 20:30:00+05:30,16.26,16.26,16.26,1017,1017,991,31,Clear,clear sky,0,2.06,325,2021-01-29,Friday,20:30:00
2021-01-29 23:30:00+05:30,14.41,14.41,14.41,1017,1017,991,34,Clear,clear sky,0,2.32,299,2021-01-29,Friday,23:30:00
